UserId,TotalCompetitions,TotalSubmissions,UserPoints,UserPointsMultiplier
505778,1,3,113.7617237,113.7617237
505816,1,6,282.0470997,282.0470997
505826,1,53,133.4045863,133.4045863
505829,3,106,6058.702009,6058.702009
505832,1,3,185.0296683,185.0296683
505836,2,36,1204.024528,1204.024528
505911,1,7,287.3114085,287.3114085
505920,1,7,415.4339173,415.4339173
505949,1,16,235.9066637,0
505981,1,5,407.3662206,407.3662206
506071,1,5,276.8180815,276.8180815
506086,1,15,290.6869334,0
506091,2,22,3160.263028,3160.263028
506127,1,114,4449.325544,4449.325544
506163,2,36,1204.024528,1204.024528
506169,1,27,1028.590123,1028.590123
506186,1,1,199.3229585,199.3229585
506220,2,15,1623.230009,1623.230009
506237,1,3,5325.711209,0
506257,3,57,3132.421592,3132.421592
506275,1,3,168.0621027,168.0621027
506281,2,9,16915.35512,117.3223564
506306,1,1,218.1251094,218.1251094
506310,1,22,488.7415201,488.7415201
506313,2,2,334.7221874,334.7221874
506323,1,22,273.9902714,273.9902714
506327,2,48,593.6962892,593.6962892
506340,1,11,153.6205122,153.6205122
506377,1,13,144.9864647,144.9864647
506405,1,7,206.4501149,206.4501149
506424,1,6,183.3820979,183.3820979
506425,1,4,1194.603796,1194.603796
506443,1,41,643.1415802,0
506444,1,20,146.290243,146.290243
506474,1,2,413.1651037,413.1651037
506481,1,65,741.3892392,741.3892392
506688,2,24,1227.977997,186.0030739
506691,1,10,246.2777926,246.2777926
506695,2,41,1953.396262,1953.396262
506703,1,31,310.6803015,0
506710,3,31,1225.510114,1225.510114
506733,1,12,267.8091974,267.8091974
506763,1,8,282.502545,282.502545
506774,1,8,286.8507946,286.8507946
506793,1,12,155.6075316,155.6075316
506794,1,2,267.3014994,267.3014994
506822,2,22,3160.263028,3160.263028
506868,5,57,2889.765956,2555.166209
506875,1,76,4257.685794,4257.685794
506916,1,1,244.274423,244.274423
506922,1,5,200.1147374,200.1147374
506927,1,1,118.658106,118.658106
506958,2,152,5710.584421,5710.584421
506960,1,10,239.9393319,0
506970,2,11,911.6503368,624.0062344
506997,2,29,1969.061662,1969.061662
507029,1,6,174.3413669,0
507061,1,18,181.8469009,181.8469009
507067,1,14,267.9703665,267.9703665
507080,1,5,277.7311252,277.7311252
507107,1,20,335.7545994,335.7545994
507108,2,36,1204.024528,1204.024528
507202,1,4,118.1757301,118.1757301
507217,2,2,411.7654267,411.7654267
507236,1,130,651.7357163,651.7357163
507284,1,37,270.4819899,270.4819899
507291,1,13,190.7981835,190.7981835
507384,1,14,484.6911579,484.6911579
507449,1,62,91.36557001,91.36557001
507451,1,5,246.0223674,246.0223674
507452,1,9,247.2411246,247.2411246
507460,2,490,7471.421958,7471.421958
507477,1,20,784.2439094,784.2439094
507500,1,10,190.6227255,190.6227255
507538,2,37,1253.24119,1253.24119
507598,1,11,1035.691642,0
507653,1,3,285.5343288,285.5343288
507721,1,2,201.8287415,201.8287415
507735,2,23,1622.512353,1622.512353
507754,1,106,98.7934706,98.7934706
507771,1,7,129.3404191,129.3404191
507787,1,106,98.7934706,98.7934706
507814,1,47,1415.169018,1415.169018
507817,1,47,1415.169018,1415.169018
507832,1,13,232.8101782,232.8101782
507857,1,6,257.715406,257.715406
507868,1,2,77.98305502,77.98305502
507891,2,66,1855.492127,1855.492127
507893,1,45,311.6372779,311.6372779
507905,1,15,156.8124473,156.8124473
507935,1,22,216.2932323,216.2932323
507936,2,8,597.2927431,597.2927431
507938,1,10,201.2756046,0
507951,2,4,1118.971106,1118.971106
508015,1,4,214.8202277,214.8202277
508032,1,33,171.6380622,171.6380622
508077,1,1,535.9410258,535.9410258
508094,2,15,542.5278341,542.5278341
508140,1,77,487.6096144,487.6096144
508147,1,11,196.4061544,196.4061544
508197,1,26,293.6171551,0
508237,2,16,1890.246859,129.848452
508266,1,69,1635.524684,1635.524684
508279,1,102,252.66378,252.66378
508336,1,6,269.8944057,269.8944057
508338,2,36,986.447611,986.447611
508357,1,34,207.4516859,207.4516859
508364,1,1,113.4323522,113.4323522
508409,1,4,175.4228279,175.4228279
508433,1,7,282.936619,282.936619
508519,1,4,86.92369,86.92369
508538,1,9,307.8892353,307.8892353
508540,1,5,67.76782304,67.76782304
508551,1,5,201.6903604,201.6903604
508563,1,16,246.9922219,246.9922219
508620,1,12,167.9102933,167.9102933
508651,2,9,1401.515886,1401.515886
508669,1,7,123.7975043,123.7975043
508681,1,6,226.5392406,226.5392406
508683,1,3,191.1699971,191.1699971
508684,1,4,262.9827234,262.9827234
508687,1,10,206.0131833,206.0131833
508690,1,2,227.6333411,227.6333411
508692,1,4,188.5878053,188.5878053
508700,5,183,2785.464148,2785.464148
508701,1,5,155.8201909,155.8201909
508744,1,8,309.8730412,309.8730412
508746,1,8,309.8730412,309.8730412
508747,1,8,309.8730412,309.8730412
508770,1,2,350.6168611,350.6168611
508804,1,2,612.7526919,306.3763459
508831,1,1,188.9432216,188.9432216
508845,1,11,209.4947429,209.4947429
508882,1,26,409.1866985,409.1866985
508968,1,9,675.104239,675.104239
509034,2,15,513.8268421,513.8268421
509059,1,31,300.2724343,300.2724343
509064,1,1,2550.548928,0
509120,2,4,529.1939837,529.1939837
509231,1,23,402.3383077,402.3383077
509270,3,32,550.0808402,550.0808402
509328,1,74,623.6935923,623.6935923
509364,2,35,3281.977048,3281.977048
509368,2,37,1786.947546,1786.947546
509369,1,1,313.3935841,313.3935841
509424,1,4,233.3420215,233.3420215
509427,1,8,884.7702559,884.7702559
509443,1,116,2671.105431,2671.105431
509484,1,23,402.3383077,402.3383077
509584,1,39,166.3286324,166.3286324
509592,1,4,143.9506546,143.9506546
509597,1,18,620.288816,310.144408
509600,1,4,119.7218555,119.7218555
509648,3,28,1566.269704,1566.269704
509658,1,2,283.8799164,283.8799164
509715,2,5,595.9785272,595.9785272
509728,1,116,2671.105431,2671.105431
509750,1,1,146.6281786,146.6281786
509765,1,48,517.4594635,517.4594635
509772,1,5,276.8180815,276.8180815
509781,1,5,187.0655129,187.0655129
509803,1,78,444.5805912,444.5805912
509815,1,2,216.8492699,216.8492699
509918,1,4,173.5684116,173.5684116
509982,1,9,99.54833512,99.54833512
510002,1,7,156.6524074,156.6524074
510064,4,72,6226.042457,6226.042457
510205,1,35,251.8720434,251.8720434
510247,1,116,2671.105431,2671.105431
510275,1,24,131.4725056,131.4725056
510350,1,22,2529.73754,0
510383,1,6,127.5759449,127.5759449
510395,1,4,161.4045933,161.4045933
510431,1,30,335.5501343,0
510492,1,18,466.1609215,466.1609215
510616,1,1,363.8490014,363.8490014
510618,2,97,1190.478971,1190.478971
510669,1,8,117.5425423,117.5425423
510711,1,2,196.525756,196.525756
510753,1,90,748.2439009,748.2439009
510784,1,12,94.14756217,94.14756217
510873,1,26,300.8072028,300.8072028
510915,1,2,189.6587657,189.6587657
510964,1,60,93.31712686,93.31712686
510980,6,60,12732.92441,4505.630684
511009,1,16,207.9965633,207.9965633
511023,2,11,341.0827762,341.0827762
511025,1,2,198.0791644,198.0791644
511046,1,126,997.7250559,997.7250559
511104,1,3,181.1075563,181.1075563
511144,1,11,323.373368,323.373368
511210,1,8,194.2785052,194.2785052
511237,1,47,503.2406704,503.2406704
511288,1,33,171.6380622,171.6380622
511312,2,55,17065.963,0
511326,1,4,131.1391614,131.1391614
511349,1,60,93.31712686,93.31712686
511360,1,20,342.4272936,342.4272936
511390,1,9,732.4994574,366.2497287
511394,2,7,310.6255302,310.6255302
511396,2,6,483.5167943,483.5167943
511397,2,15,531.6576284,531.6576284
511470,1,60,93.31712686,93.31712686
511485,1,10,691.7757833,691.7757833
511501,2,84,1077.525325,1077.525325
511515,1,4,506.0597205,0
511520,1,2,270.0347685,270.0347685
511528,2,139,334.3399694,214.7318577
511572,3,26,1259.098104,1259.098104
511611,2,14,13568.72514,0
511623,1,4,871.8086195,871.8086195
511634,1,62,585.9186283,585.9186283
511655,1,203,7868.013137,7868.013137
511667,1,7,121.8176413,121.8176413
511694,1,116,2671.105431,2671.105431
511714,1,7,137.2736641,137.2736641
511751,3,20,12747.00603,144.7767807
511756,1,22,223.386504,0
511759,1,9,6704.812595,0
511772,2,16,376.6158819,376.6158819
511780,1,3,227.1759704,227.1759704
511793,2,8,474.5460064,474.5460064
511794,2,22,16307.41316,0
511825,2,36,606.4984743,606.4984743
511834,1,7,571.6509675,285.8254837
511873,2,27,3296.248112,3296.248112
511874,1,21,222.7173475,222.7173475
511911,1,20,246.4390476,246.4390476
511955,1,4,240.9572715,240.9572715
511983,1,20,286.3227351,286.3227351
511987,1,10,190.2076471,190.2076471
512007,1,28,409.1486593,409.1486593
512032,2,13,15649.65623,0
512038,4,8,1947.729338,1947.729338
512111,1,2,491.3133973,491.3133973
512117,1,31,690.8197989,690.8197989
512140,1,12,327.2619283,327.2619283
512145,1,19,381.4913399,381.4913399
512206,1,5,262.9324677,262.9324677
512229,1,2,176.2458934,176.2458934
512240,1,65,741.3892392,741.3892392
512251,2,24,25006.22638,0
512267,1,39,178.5713741,178.5713741
512281,1,15,267.2371599,267.2371599
512303,1,9,181.6366468,181.6366468
512315,2,15,21585.60898,0
512329,1,15,317.7253602,317.7253602
512333,1,57,609.6248465,609.6248465
512335,1,1,4354.903526,0
512359,1,10,653.2386628,653.2386628
512371,1,9,236.4518289,236.4518289
512380,6,103,4875.17024,4500.412891
512405,1,1,6939.048922,0
512441,5,53,2778.008774,2524.702758
512446,1,3,156.5864272,156.5864272
512455,1,4,86.92369,86.92369
512478,2,5,12451.81257,0
512483,1,2,309.1971511,309.1971511
512492,1,2,223.3024714,223.3024714
512499,1,69,499.1970985,499.1970985
512546,1,2,123.5226023,123.5226023
512558,1,47,528.9712783,528.9712783
512563,4,107,2614.930986,2614.930986
512570,1,4,189.4792873,189.4792873
512584,2,35,41597.05767,0
512595,3,57,3132.421592,3132.421592
512610,1,4,183.1609335,183.1609335
512631,1,6,294.9742276,294.9742276
512632,1,7,223.7687291,223.7687291
512635,1,6,191.1090081,191.1090081
512644,2,36,317.3169545,317.3169545
512645,1,1,335.8685634,335.8685634
512668,1,8,250.6378536,250.6378536
512710,1,4,125.6083868,125.6083868
512745,2,7,9543.573178,0
512756,4,5,60843.0945,0
512778,1,19,161.6755541,161.6755541
512807,2,6,15461.5836,0
512846,1,3,194.7231513,194.7231513
512887,5,7,20920.41425,0
512909,1,3,227.2484577,227.2484577
512917,3,75,1232.029557,1232.029557
512935,1,8,116.3971976,116.3971976
512948,4,5,12906.86268,0
512963,2,32,1269.10919,1269.10919
512997,2,18,706.3955587,706.3955587
513027,3,219,1871.799117,1871.799117
513081,1,26,677.1991624,677.1991624
513093,5,87,2248.31313,2248.31313
513106,1,41,452.8182401,452.8182401
513131,1,1,167.4447132,167.4447132
513158,1,19,256.9300772,256.9300772
513199,1,7,4570.882751,0
513254,2,67,730.3133552,730.3133552
513336,1,28,136.20063,136.20063
513348,1,1,152.429431,152.429431
513367,1,4,170.1123105,170.1123105
513400,1,13,203.7896156,203.7896156
513423,1,12,14261.56345,0
513498,1,5,251.3106746,251.3106746
513553,1,10,636.6725264,636.6725264
513581,1,1,291.1679822,291.1679822
513600,1,10,190.1995894,190.1995894
513603,1,15,237.7620084,237.7620084
513642,1,68,70.15583672,70.15583672
513649,4,5,14415.83327,0
513657,1,13,226.629947,226.629947
513669,1,2,5134.593284,0
513687,3,99,2808.17432,2808.17432
513689,1,48,312.57541,312.57541
513858,1,18,321.2302717,0
513891,1,4,333.1611475,333.1611475
513926,1,16,2666.361976,0
513979,1,6,205.3709851,205.3709851
514008,1,5,197.9035073,197.9035073
514042,1,9,2203.667076,0
514066,1,54,99.15150077,99.15150077
514069,2,9,348.7116145,348.7116145
514070,3,62,1254.497496,1254.497496
514107,1,11,161.0976134,161.0976134
514120,1,24,221.0398818,221.0398818
514132,1,30,428.9465114,428.9465114
514158,1,12,296.617237,0
514178,2,20,1026.410579,1026.410579
514179,1,7,138.9887089,138.9887089
514239,1,46,1193.104053,1193.104053
514241,1,2,212.8349394,212.8349394
514265,1,40,12392.13064,0
514284,2,52,979.2577191,979.2577191
514285,1,22,430.1568956,430.1568956
514286,1,3,269.3346522,269.3346522
514311,1,41,452.8182401,452.8182401
514353,1,1,305.3117175,305.3117175
514356,1,7,156.6524074,156.6524074
514365,4,11,19602.79525,0
514383,1,3,171.6750873,171.6750873
514385,1,5,9722.558753,0
514429,2,32,1302.592299,1302.592299
514460,1,1,189.71868,189.71868
514472,1,4,187.0764425,187.0764425
514547,1,3,561.0609628,561.0609628
514549,1,10,724.9261765,362.4630882
514638,1,4,234.6632031,234.6632031
514652,2,2,5025.295741,0
514672,1,81,944.1834941,944.1834941
514679,1,16,5042.224113,0
514687,1,15,250.1448823,250.1448823
514705,1,3,94.14216985,94.14216985
514707,1,14,626.730155,626.730155
514720,1,16,397.0089064,397.0089064
514723,1,13,6256.424347,0
514738,1,34,177.0300636,177.0300636
514814,2,11,332.6964366,332.6964366
514875,2,3,836.0289555,836.0289555
514910,1,23,244.8679845,244.8679845
514934,1,9,215.9917094,215.9917094
515099,1,7,202.936388,202.936388
515156,1,9,1872.883856,0
515168,1,1,56.93718157,56.93718157
515178,1,40,12392.13064,0
515188,2,59,3565.056228,3565.056228
515220,1,7,421.2937609,421.2937609
515227,1,15,1860.369098,1860.369098
515230,1,40,12392.13064,0
515233,1,2,154.2415735,154.2415735
515263,1,26,473.1496906,473.1496906
515335,1,7,5781.068022,0
515369,1,3,189.8056344,0
515370,1,8,126.7364818,126.7364818
515380,1,12,313.5789481,313.5789481
515389,1,9,216.6853007,216.6853007
515430,3,55,905.8122966,905.8122966
515440,2,51,1226.105465,1226.105465
515444,1,6,191.9054242,191.9054242
515445,1,40,12392.13064,0
515447,1,10,636.6725264,636.6725264
515496,1,19,232.0551177,232.0551177
515557,1,84,212.1174309,212.1174309
515579,2,13,739.652564,739.652564
515618,1,2,113.4831492,113.4831492
515645,1,18,32509.33453,0
515657,1,4,186.5906463,186.5906463
515694,1,28,297.514254,297.514254
515706,1,3,1940.298851,1940.298851
515748,1,4,345.5202427,345.5202427
515755,1,29,749.6920973,749.6920973
515756,1,69,1425.168763,1425.168763
515757,1,83,154.8685252,154.8685252
515768,2,10,456.0106722,456.0106722
515801,1,9,11493.78545,0
515847,3,60,951.191111,951.191111
515864,1,15,199.3189494,0
515900,3,66,3095.013511,3095.013511
515905,1,1,225.5246955,225.5246955
515959,1,3,240.9104334,240.9104334
515972,1,1,2198.421303,0
515981,1,4,3337.684786,0
516014,1,1,270.0987667,270.0987667
516016,1,7,488.0649847,0
516022,1,24,1755.922976,1755.922976
516092,1,9,358.2087335,358.2087335
516116,3,35,1499.725963,1499.725963
516131,1,10,195.2562185,195.2562185
516161,1,33,532.8623761,532.8623761
516169,1,72,2015.100338,2015.100338
516274,1,12,231.0751494,231.0751494
516281,1,2,308.0752898,308.0752898
516290,1,1,2347.751899,0
516310,1,1,206.9626102,206.9626102
516356,1,7,302.4268656,302.4268656
516360,1,20,3999.542965,0
516377,1,7,203.0684078,0
516398,1,6,116.6314033,116.6314033
516413,1,19,122.2134941,122.2134941
516417,1,2,210.1010956,210.1010956
516427,1,3,240.8639165,240.8639165
516463,5,11,25847.32486,0
516561,1,7,129.8252585,129.8252585
516592,1,2,207.6999197,207.6999197
516601,1,18,328.1115123,328.1115123
516625,1,63,304.4299649,304.4299649
516655,1,10,355.031467,355.031467
516658,1,116,2671.105431,2671.105431
516699,1,91,2811.142179,2811.142179
516700,1,25,900.6147196,0
516713,1,9,1071.3892,0
516758,1,20,138.9071985,138.9071985
516825,1,18,125.1517761,125.1517761
516833,1,47,159.6548273,159.6548273
516846,1,124,534.7040349,534.7040349
516975,3,5,11818.69616,0
516986,1,7,6834.245716,0
517007,1,18,331.7769675,0
517023,1,63,229.5908346,229.5908346
517032,2,94,989.9103863,989.9103863
517043,2,24,821.6009198,821.6009198
517061,1,90,748.2439009,748.2439009
517089,1,1,176.7015055,176.7015055
517114,1,3,246.5992089,246.5992089
517140,1,9,245.8022788,245.8022788
517148,1,35,346.7737138,346.7737138
517181,1,37,276.0462244,276.0462244
517212,1,10,204.4862834,204.4862834
517223,2,7,740.1042513,740.1042513
517249,1,23,286.561829,286.561829
517278,1,8,166.3554829,166.3554829
517283,1,21,1403.779564,0
517320,1,8,215.9510042,215.9510042
517398,1,43,3389.0527,0
517412,1,4,261.8055234,261.8055234
517414,1,5,199.5059716,199.5059716
517480,1,9,355.7744201,0
517482,2,28,647.4248973,647.4248973
517500,1,9,450.9249212,450.9249212
517522,2,32,1424.689174,1424.689174
517592,2,6,322.8249707,322.8249707
517596,1,18,259.0521294,0
517603,2,130,1006.193985,1006.193985
517615,3,120,1196.325297,1196.325297
517623,1,9,191.0480645,191.0480645
517680,1,1,187.9988974,187.9988974
517765,1,6,196.5975109,196.5975109
517781,1,2,319.4140775,0
517810,1,60,206.8092372,206.8092372
517812,1,21,1089.380302,1089.380302
517835,1,124,534.7040349,534.7040349
517886,1,32,494.5020941,494.5020941
517903,1,46,220.5558682,220.5558682
517910,1,8,175.3201182,175.3201182
517917,2,80,3718.533453,3718.533453
517971,1,5,5382.246272,0
517987,1,4,143.2940121,143.2940121
518065,1,4,118.1757301,118.1757301
518114,1,1,279.0465647,279.0465647
518161,1,8,144.5320606,144.5320606
518185,2,42,550.8149779,550.8149779
518193,1,9,2203.667076,0
518195,1,33,26905.61073,0
518254,1,28,187.5690719,187.5690719
518268,1,15,434.0193953,434.0193953
518310,1,33,26905.61073,0
518356,1,16,267.8183627,267.8183627
518387,1,189,1634.342885,1634.342885
518450,1,34,573.4000363,573.4000363
518453,1,2,123.9339016,123.9339016
518472,1,19,4842.782337,0
518475,1,19,4842.782337,0
518494,2,22,451.2006131,451.2006131
518500,1,4,217.5907294,217.5907294
518510,1,2,246.7761731,246.7761731
518533,1,8,499.907783,249.9538915
518554,1,5,7631.022003,3815.511001
518572,1,1,116.6856071,116.6856071
518590,1,10,636.6725264,636.6725264
518653,1,15,2273.403254,2273.403254
518666,1,124,534.7040349,534.7040349
518746,1,9,1872.883856,0
518769,1,9,1872.883856,0
518779,1,11,132.3145863,132.3145863
518790,1,11,7554.131654,0
518836,1,1,118.3769033,118.3769033
518878,1,14,626.730155,626.730155
518897,1,9,427.1833736,0
518899,1,12,160.1620222,160.1620222
518900,1,69,499.1970985,499.1970985
518925,1,26,111.5769125,111.5769125
518926,1,30,160.9060358,160.9060358
518955,1,32,4143.55861,0
518963,1,29,281.895665,281.895665
519033,1,9,3219.418679,0
519058,1,32,4143.55861,0
519067,1,19,4842.782337,0
519076,1,2,178.9753304,178.9753304
519130,1,39,224.647796,224.647796
519156,2,92,861.3894861,861.3894861
519175,1,69,499.1970985,499.1970985
519225,1,1,178.2143095,178.2143095
519228,2,33,650.6081664,650.6081664
519237,1,9,2203.667076,0
519241,3,25,1430.49744,1430.49744
519253,3,15,595.0451278,595.0451278
519262,2,5,59603.70242,0
519315,2,54,1149.478898,1149.478898
519318,1,2,112.2619617,112.2619617
519333,1,54,99.15150077,99.15150077
519376,1,1,238.7550309,238.7550309
519486,1,9,2203.667076,0
519487,2,187,2348.405295,2348.405295
519516,4,63,1871.889056,1871.889056
519591,1,16,193.3427024,193.3427024
519606,1,12,333.7621196,0
519643,3,182,3310.529547,3310.529547
519646,1,3,909.9483571,454.9741785
519657,1,13,594.9745999,594.9745999
519698,1,4,560.9454812,0
519876,1,20,1143.261,1143.261
519938,1,18,197.0806251,0
519994,1,20,3999.542965,0
520007,1,54,703.0129238,703.0129238
520008,1,14,253.5529506,253.5529506
520019,1,69,499.1970985,499.1970985
520026,1,2,193.8338042,193.8338042
520062,1,20,3999.542965,0
520071,2,89,2713.623661,1537.042793
520080,1,25,287.6635691,287.6635691
520093,1,4,6232.91173,0
520114,1,6,363.8697175,363.8697175
520142,1,40,12392.13064,0
520148,1,4,328.296317,328.296317
520182,2,66,412.2298718,412.2298718
520194,1,1,2311.825345,0
520203,1,2,235.4014218,235.4014218
520207,1,13,123.9802491,123.9802491
520212,1,9,3219.418679,0
520213,1,5,2006.84522,0
520236,1,3,2786.523299,2786.523299
520258,1,16,1676.588605,0
520282,1,5,1614.728726,1614.728726
520288,1,5,229.0176386,229.0176386
520291,1,16,2666.361976,0
520331,1,32,1926.660794,963.3303969
520361,1,4,4437.185702,0
520367,1,21,309.2826945,309.2826945
520418,1,11,186.7182735,186.7182735
520430,1,20,3999.542965,0
520453,1,1,114.1827338,114.1827338
520460,1,2,717.2504225,358.6252112
520469,1,90,748.2439009,748.2439009
520471,1,16,345.4521342,345.4521342
